policy,step,q_R_x,q_R_y,q_R_z,d_HR,d_RL,theta_HR,theta_RL,snr_HR,snr_RL,rate_HR,rate_RL,rate_e2e,reward,constraint_violation
balanced_link,55,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,56,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,57,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,58,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,59,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,60,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,61,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,62,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,63,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,64,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,65,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,66,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,67,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,68,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,69,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,70,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,71,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,72,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,73,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,74,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,75,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,76,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,77,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,78,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,79,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,80,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,81,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,82,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,83,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,84,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,85,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,86,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,87,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,88,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,89,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,90,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,91,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,92,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,93,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,94,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,95,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,96,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,97,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,98,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,99,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
balanced_link,100,680.0,448.7867965644036,500.0,533.8752590316728,420.7407660378725,1.2126504179562065,1.2554988324424374,150.86024369382537,156.01671055545964,7246600.418186783,7294774.296360309,3623300.2090933914,3.621643767418543,0
